delta_US,delta_EU,delta_CN,delta_RoW,cost_US,cost_EU,cost_CN,cost_RoW,pressure_US,pressure_EU,pressure_CN,pressure_RoW,lam_US,lam_EU,lam_CN,lam_RoW,theta,gamma,eta,kappa,phi,success_rate,mean_W,mean_coord_time,fm_US,fm_EU,fm_CN,fm_RoW
0.7248288280188357,0.8863597221634423,0.7859084110570145,0.7207331283661347,1.1088937529965195,1.1841270508113944,0.7592599498177908,0.6896464739519956,1.1368539547138294,0.6774643012294118,2.6543645045497204,1.0289290664378137,2.851298032630485,3.980674683192733,3.9407381359409968,2.2480926670625454,0.7524023387477522,0.4481456121272587,17.44436467770634,0.16663491976121889,0.9025539692192319,1.0,1.0,2.41,0.05,0.325,0.91,0.13
0.831145662332748,0.7777769017430352,0.7924341467475144,0.5734356561823454,1.1835065518767982,1.5464193138253735,1.0152784771601335,0.9195669914413207,0.34856756639994874,2.889379936405356,0.5332573813579367,0.3629675065883291,1.3057263963741987,0.42109912620007395,2.3300774278176357,2.628830226159851,0.7000223836891468,0.11783616890121013,9.562405155489174,0.08921078803818706,0.06052845082653613,0.105,0.2021068372616207,4.238095238095238,0.05,0.085,0.0,0.0
0.8105836368902801,0.7810530812287217,0.7404143137567277,0.6406489287509625,0.8999315596829776,0.40199284920976064,0.5344844451984371,1.435317476489054,0.25339092190774737,1.6474602284854065,1.5961305178948222,1.166008942779254,2.2135023987176035,3.9248475738802635,4.221898160453287,1.3757078627347255,0.7031969411096736,0.18486899855991645,14.718087607714912,0.14298650437858634,0.22825287546342055,1.0,0.8107229348361232,2.97,0.145,0.29,0.325,0.0
0.7260692206726194,0.8895576926383726,0.6897138579693917,0.6559770092051003,1.2538696499161337,0.580544813868969,0.4568488240065782,0.5658464459662369,2.776763782209378,0.27546440000808936,0.7678854307312175,0.33602966047952254,0.642084391054796,3.138731504478652,1.2840306528215204,2.8891390471103167,0.7888625224851604,0.3973023665814226,8.066379500766235,0.17360650268162603,0.619119086426974,1.0,1.0,3.325,0.16,0.48,0.25,0.005
0.6874310018041403,0.8659406082202926,0.8510983083581172,0.6084806012634563,1.5025524170832174,0.9453489163583895,1.124109345199986,1.5815794403411725,1.2442242162577983,2.4861882010053105,1.125597574028264,2.4478371861641004,3.0435962024269485,1.1601429066044673,2.1287278595672583,1.6564146083814524,0.6249946857857164,0.11044216953489412,12.850701175700532,0.023426146607147584,0.16548775758177503,0.0,0.02425642348571672,,0.0,0.0,0.0,0.0
0.8167921637956999,0.8562136853525382,0.8277160772914766,0.6229452293598952,1.4680233485412346,1.1125966576341373,0.5512316100959519,0.572462393746641,2.156012424056679,0.7255958252157146,1.6450549293506191,2.9773798088039545,0.11963726319336354,0.18124102929802893,4.966114451459482,2.9647302872574115,0.6406111921659242,0.4140557699139328,20.32532420178769,0.11651607436004756,0.6217920298607565,1.0,0.9940151847630128,2.435,0.215,0.29,0.705,0.0
0.7128330540452016,0.7575779544558008,0.7989135217781729,0.6177936944366356,1.1963452559924224,1.4034942122111218,0.42179265269723687,1.114856529622873,0.8860214841388436,2.6531933692354537,0.9475773930450283,1.9296178663974004,2.8123501164390965,2.0412158502903197,3.420341741638991,3.6562712101056265,0.7814200945022038,0.36544778301466396,21.76783906390113,0.09546902982214493,0.5145830518855309,0.995,0.9985037961907531,3.271356783919598,0.005,0.15,0.99,0.0
0.6528680719264791,0.8694042834465567,0.7840460134091988,0.64383112898293,0.512886355707275,1.4675877060104767,0.8740086880486678,1.2190979178510646,0.6607789300124146,2.8942614812378396,0.740714845010035,0.7987404804735985,4.309016016732797,4.571655446295463,1.1395222968641772,2.402024352056657,0.8347183694601056,0.40742800683378055,13.306737730522272,0.11306350763289727,0.7417164105197349,0.985,0.985,3.9035532994923856,0.03,0.015,0.53,0.0
0.818161274630143,0.8674440195039128,0.7939867637283053,0.5740614722650983,1.4847679490536483,1.4386870471852338,1.3577169229819996,0.5198349725928755,0.8120927594739302,2.294901004046043,0.3136352601003527,2.942867742695019,1.9480089337428357,3.624631415085036,4.4490983335914125,2.033686451935403,0.7021223963518931,0.31305939511438635,16.133851232472708,0.0936451959724635,0.6017747558677085,0.415,0.519365856826105,4.192771084337349,0.005,0.21,0.0,0.025
0.8651377150002938,0.8201460384939895,0.7193484361501263,0.6367573760630909,0.8729283791117424,0.5573304316314639,0.5954458006654659,1.2214744880724129,1.1835638240744824,2.875970577603471,0.9198910497361704,0.5220423890382614,3.792172358701264,4.4170766543975635,1.4627554486702907,1.0902316980628421,0.6594451631587479,0.2827043054782793,14.557832977454794,0.06669917117381617,0.04517311698942639,0.985,0.801129013088825,3.436548223350254,0.17,0.32,0.155,0.0
0.7607430082750446,0.8938998521453413,0.8105038401505327,0.6639665080245822,0.5328304888355394,0.7029235486595048,0.7537287394894514,1.3177642631286814,2.660954692477703,2.7295150973077056,2.9575636726895738,2.951508378537464,4.769695750563109,0.45192848846413347,0.7751883260462454,1.5918859797325613,0.7769274413006277,0.13394226104691775,19.841157409229993,0.13101611223391565,0.542364402302205,1.0,1.0,2.295,0.21,0.475,0.49,0.0
